fecha,region,categoria,canal,cantidad,precio_unitario,metodo_pago,cliente_id,venta_total,descuento_porcentaje,descuento_monto,venta_neta,satisfaccion
2024-10-20,Metropolitana,Hogar,Tienda Física,8,74693.9641052993,Tarjeta Crédito,1747,597551.7128423944,12.935911972023234,77298.7635606092,520252.9492817852,5.0
2024-07-28,Araucanía,Deportes,Tienda Física,3,85015.16636245443,Tarjeta Crédito,2471,255045.4990873633,7.80590215974369,19908.602121589563,235136.89696577375,1.0
2024-12-12,Araucanía,Electrónica,E-commerce,3,96607.35232964953,Tarjeta Débito,2764,289822.0569889486,10.567983843731717,30628.34815816302,259193.7088307856,3.0
2024-01-17,Metropolitana,Electrónica,Tienda Física,1,42282.183079810704,Tarjeta Débito,4973,42282.183079810704,0.0,0.0,42282.183079810704,3.0
2024-05-07,Metropolitana,Electrónica,Telefónico,3,142554.84173093364,Efectivo,3322,427664.5251928009,12.087285799048995,51693.03342119974,375971.49177160114,1.0
2024-12-29,Antofagasta,Deportes,Tienda Física,1,29614.982240034697,Transferencia,2553,29614.982240034697,0.0,0.0,29614.982240034697,5.0
2024-09-07,Biobío,Ropa,E-commerce,8,145019.7103411298,,2615,1160157.6827290384,6.34431082835734,73604.00949139797,1086553.6732376404,1.0
2024-06-27,Valparaíso,Hogar,E-commerce,1,7154.137763588049,Tarjeta Débito,3262,7154.137763588049,3.5519382371914903,254.11055476624006,6900.027208821809,3.0
2024-06-30,Araucanía,Electrónica,E-commerce,5,74763.22531344261,Efectivo,4754,373816.1265672131,13.140669059512668,49121.94008328648,324694.1864839266,1.0
2024-05-31,Metropolitana,Hogar,Tienda Física,9,53338.33652690161,Tarjeta Crédito,2508,480045.02874211443,11.06109599852973,53098.24146533491,426946.78727677953,5.0
2024-01-25,Valparaíso,Electrónica,E-commerce,7,70122.89501988637,Tarjeta Crédito,1328,490860.2651392046,14.495374371136517,71152.03307108102,419708.2320681236,1.0
2024-06-28,Metropolitana,Deportes,E-commerce,4,87746.36395221441,Efectivo,3302,350985.45580885763,8.395289191306933,29466.244034580395,321519.2117742772,1.0
2024-07-16,Araucanía,Alimentos,Tienda Física,9,68160.42791184281,Transferencia,2410,613443.8512065853,6.081459423371987,37306.33889629891,576137.5123102864,1.0
2024-12-09,Biobío,Ropa,Tienda Física,9,65152.79329373127,Efectivo,1125,586375.1396435815,10.065012010369253,59018.728230945955,527356.4114126355,1.0
2024-06-09,Biobío,Alimentos,E-commerce,2,111244.89523492946,Efectivo,1766,222489.7904698589,5.858107717094389,13033.69158526194,209456.09888459698,5.0
2024-06-25,Metropolitana,Electrónica,E-commerce,6,104452.05988753737,Transferencia,4655,626712.3593252242,14.695265233240068,92097.04345233824,534615.315872886,3.0
2024-10-11,Metropolitana,Alimentos,Tienda Física,4,125824.33589519795,Transferencia,2573,503297.3435807918,5.386849582571916,27111.87085177742,476185.47272901435,4.0
2024-03-03,Valparaíso,Alimentos,Telefónico,8,41244.05227972686,Transferencia,4395,329952.41823781485,12.535039011073081,41359.664344089106,288592.75389372575,5.0
2024-05-29,Araucanía,Hogar,Tienda Física,7,93381.63391433923,Tarjeta Crédito,2227,653671.4374003746,10.25102398142244,67008.01580762117,586663.4215927534,5.0
2024-06-02,Valparaíso,Alimentos,Tienda Física,7,89853.2438819638,Efectivo,2195,628972.7071737467,8.686206524982886,54633.86833088748,574338.8388428591,5.0
2024-06-04,Metropolitana,Hogar,E-commerce,9,58611.98257653987,Tarjeta Débito,2758,527507.8431888588,5.6584216450865465,29848.617978527585,497659.22521033126,1.0
2024-02-18,Araucanía,Hogar,E-commerce,5,75478.34357588874,Transferencia,1216,377391.71787944366,11.221669241736077,42349.65032613692,335042.06755330676,2.0
2024-12-02,Metropolitana,Electrónica,E-commerce,6,50498.41077933067,Transferencia,4316,302990.464675984,10.852203293909552,32881.14118779899,270109.323488185,1.0
2024-03-24,Antofagasta,Hogar,Telefónico,1,25567.437654462854,Efectivo,2359,25567.437654462854,0.0,0.0,25567.437654462854,5.0
2024-12-26,Metropolitana,Alimentos,Tienda Física,6,36001.17554609626,Tarjeta Débito,4774,216007.05327657756,7.808832730675998,16867.629476830127,199139.42379974743,5.0
2024-06-25,Biobío,Deportes,Tienda Física,2,20299.47872817416,Efectivo,2321,40598.95745634832,0.0,0.0,40598.95745634832,5.0
2024-05-27,Metropolitana,Ropa,Tienda Física,6,104045.088402568,Efectivo,1831,624270.530415408,14.102217014103122,88035.98495427346,536234.5454611345,4.0
2024-04-27,Antofagasta,Alimentos,E-commerce,9,100805.47200082697,Transferencia,1181,907249.2480074427,8.04110007342837,72952.8199477048,834296.4280597379,5.0
2024-12-07,Valparaíso,Alimentos,E-commerce,8,142837.92387908156,Transferencia,1333,1142703.3910326525,9.497254105921062,108525.44472334778,1034177.9463093047,1.0
2024-03-03,Metropolitana,Electrónica,Tienda Física,9,110803.36997884998,Tarjeta Crédito,1510,997230.3298096498,10.437624559186556,104087.15781586911,893143.1719937808,5.0
2024-07-07,Metropolitana,Ropa,Tienda Física,8,12546.64661963906,Tarjeta Débito,1382,100373.17295711247,6.002318781762861,6024.717812256084,94348.45514485639,1.0
2024-12-25,Metropolitana,Electrónica,Tienda Física,3,133215.55021969834,Tarjeta Débito,4788,399646.65065909503,14.321617192136323,57235.863428589946,342410.7872305051,2.0
2024-02-18,Metropolitana,Ropa,E-commerce,8,130087.89862713024,Transferencia,2896,1040703.1890170419,8.745361524510411,91013.25627664925,949689.9327403926,4.0
2024-11-22,Antofagasta,Deportes,Tienda Física,6,69281.44651204131,Transferencia,4270,415688.6790722478,5.807792138743436,24142.33442480444,391546.3446474434,4.0
2024-09-13,Valparaíso,Electrónica,Tienda Física,6,89950.14232654862,Transferencia,1331,539700.8539592917,8.872911736753299,47887.18041431178,491813.67354497995,1.0
2024-08-11,Araucanía,Alimentos,E-commerce,6,146531.35820851524,Tarjeta Débito,2188,879188.1492510915,11.002025470925807,96728.50411796628,782459.6451331252,1.0
2024-05-20,Biobío,Ropa,E-commerce,3,82184.1327579841,,2265,246552.3982739523,10.136526718213297,24991.849725434837,221560.54854851746,4.0
2024-08-02,Biobío,Ropa,E-commerce,1,136271.665114533,Tarjeta Débito,1899,136271.665114533,11.94541974037274,16278.222385126059,119993.44272940695,3.0
2024-07-29,Metropolitana,Hogar,E-commerce,4,17040.619882477033,Transferencia,1641,68162.47952990813,3.305652934128584,2253.2150045552034,65909.26452535293,4.0
2024-11-13,Metropolitana,Hogar,Tienda Física,6,32702.520962759012,Transferencia,2250,196215.12577655408,5.554839420679106,10899.435155971116,185315.69062058296,1.0
2024-02-01,Araucanía,Electrónica,E-commerce,2,68909.46679899108,Tarjeta Crédito,1633,137818.93359798216,7.8454061027205615,10812.45502720049,127006.47857078168,3.0
2024-06-06,Antofagasta,Electrónica,E-commerce,7,89789.73720890918,Efectivo,4627,4950822.244461917,13.192305768401022,82917.35676870131,3579839.343239416,4.0
2024-10-11,Metropolitana,Electrónica,Telefónico,7,123353.03852010603,Efectivo,3498,863471.2696407422,5.798936877913609,50072.15388538586,813399.1157553564,2.0
2024-10-31,Metropolitana,Ropa,Tienda Física,4,148298.0066957621,Tarjeta Débito,1195,593192.0267830484,13.554859546959575,80406.34607420504,512785.6807088434,2.0
2024-10-12,Valparaíso,Electrónica,Tienda Física,4,61383.466988746884,Efectivo,2893,245533.86795498754,5.918960920771062,14533.053691513334,231000.8142634742,2.0
2024-05-23,Antofagasta,Alimentos,Tienda Física,1,11875.267240312314,Efectivo,4275,11875.267240312314,0.0,0.0,11875.267240312314,1.0
2024-01-19,Metropolitana,Ropa,Tienda Física,2,121169.8679778221,Tarjeta Débito,1457,242339.7359556442,13.344542148916963,32339.128208175014,210000.60774746918,1.0
2024-01-18,Valparaíso,Ropa,E-commerce,9,92635.20426700718,Transferencia,1829,833716.8384030646,8.607884010787267,71765.37842813852,761951.4599749261,2.0
2024-09-13,Antofagasta,Hogar,Tienda Física,8,33788.714535889245,Efectivo,3304,270309.71628711396,11.122090632572158,30064.091634101478,240245.6246530125,2.0
2024-03-18,Metropolitana,Ropa,Tienda Física,8,76750.12621010593,Transferencia,4600,614001.0096808474,6.5288711564799815,40087.334821548706,573913.6748592987,1.0
2024-06-23,Metropolitana,Deportes,Tienda Física,9,112634.98560239004,Tarjeta Débito,4343,1013714.8704215103,5.661687217251808,57393.36523803538,956321.505183475,3.0
2024-07-12,Biobío,Electrónica,Tienda Física,7,116709.70912495334,Transferencia,3056,816967.9638746734,7.159382040201351,58489.857679842025,758478.1061948313,1.0
2024-04-22,Antofagasta,Hogar,Tienda Física,9,77444.66973982049,Transferencia,3808,697002.0276583844,6.278538179086955,43761.53841554189,653240.4892428425,4.0
2024-04-23,Metropolitana,Alimentos,Tienda Física,2,49256.106868684576,Tarjeta Débito,3996,98512.21373736915,0.0,0.0,98512.21373736915,1.0
2024-08-09,Valparaíso,Electrónica,Tienda Física,6,146192.67439558156,Transferencia,2224,877156.0463734893,8.124058976796318,71260.67452591713,805895.3718475722,1.0
2024-06-14,Valparaíso,Electrónica,E-commerce,3,101187.57858869147,Efectivo,4130,303562.7357660744,10.1438324651102,30792.895342615746,272769.84042345866,2.0
2024-11-14,Valparaíso,Hogar,E-commerce,6,64194.44030521331,Efectivo,1886,385166.64183127985,10.887594635650096,41935.38263433604,343231.25919694384,1.0
2024-05-11,Biobío,Electrónica,Tienda Física,3,45667.167509674604,Efectivo,1392,137001.5025290238,12.898681073797428,17671.386877529298,119330.1156514945,4.0
2024-09-20,Valparaíso,Ropa,Telefónico,8,111009.9325355165,Efectivo,2675,888079.460284132,11.562398932483585,102683.29003549846,785396.1702486336,5.0
2024-02-24,Valparaíso,Electrónica,E-commerce,4,40116.59961109632,Transferencia,4190,160466.39844438527,11.08758325129553,17791.845517876813,142674.55292650845,1.0
2024-12-24,Valparaíso,Alimentos,E-commerce,6,29897.948401184785,Efectivo,4624,179387.69040710872,9.117820274857745,16356.2472065384,163031.44320057033,3.0
2024-05-10,Biobío,Alimentos,Tienda Física,9,81825.91389950018,Transferencia,3446,736433.2250955016,9.738084349601387,71714.4886382898,664718.7364572119,4.0
2024-10-14,Valparaíso,Ropa,Tienda Física,2,47048.17193340057,Tarjeta Crédito,4905,94096.34386680114,0.0,0.0,94096.34386680114,5.0
2024-09-22,Araucanía,Ropa,Tienda Física,2,96191.24601392419,Transferencia,3378,192382.49202784838,9.14520829390181,17593.77961694578,174788.7124109026,1.0
2024-06-10,Metropolitana,Alimentos,Tienda Física,7,22101.107856763854,Efectivo,4338,154707.754997347,13.421660300613832,20764.349334449835,133943.40566289716,5.0
2024-03-27,Araucanía,Electrónica,Tienda Física,2,99966.46016226163,Tarjeta Crédito,4591,199932.92032452326,7.300004525483999,14595.112231622517,185337.80809290076,3.0
2024-02-24,Araucanía,Alimentos,Telefónico,2,46077.99655966682,Tarjeta Débito,4766,92155.99311933364,0.0,0.0,92155.99311933364,4.0
2024-10-14,Metropolitana,Alimentos,Tienda Física,4,5035.225493004346,Transferencia,3527,20140.901972017386,0.0,0.0,20140.901972017386,4.0
2024-06-26,Valparaíso,Alimentos,Tienda Física,9,23405.728362755573,Efectivo,3181,210651.55526480015,5.057209315419646,10653.090075927837,199998.4651888723,5.0
2024-12-14,Valparaíso,Ropa,E-commerce,8,140374.22978608863,Efectivo,4764,1122993.838288709,11.513198972262392,129292.51504842564,993701.3232402834,1.0
2024-01-08,Metropolitana,Electrónica,Tienda Física,2,130766.42267172689,Efectivo,1915,261532.84534345378,7.024621836388314,18371.693363323935,243161.15198012986,2.0
2024-11-16,Valparaíso,Hogar,E-commerce,8,38873.30964525434,Tarjeta Débito,1934,310986.4771620347,13.901151363098093,43230.70090906093,267755.77625297377,5.0
2024-11-08,Metropolitana,Alimentos,E-commerce,4,117863.92615909623,Tarjeta Crédito,1354,471455.7046363849,13.590463297066561,64073.01450053442,407382.6901358505,1.0
2024-09-03,Metropolitana,Electrónica,E-commerce,2,93242.88101022627,Tarjeta Crédito,3631,186485.76202045253,5.767273719282059,10755.144343208443,175730.6176772441,4.0
2024-11-18,Araucanía,Alimentos,Telefónico,7,145781.18316023107,Efectivo,2521,1020468.2821216175,6.0638840541407735,61880.013437137044,958588.2686844805,1.0
2024-09-11,Metropolitana,Electrónica,Tienda Física,6,59172.82063243857,Transferencia,3672,355036.9237946314,9.951715922466663,35332.26607590616,319704.6577187252,1.0
2024-11-23,Araucanía,Electrónica,E-commerce,5,103811.78881498984,Efectivo,4178,519058.9440749492,,57575.19440810647,461483.74966684275,4.0
2024-02-23,Valparaíso,Electrónica,Telefónico,1,14212.679751468195,Efectivo,3337,14212.679751468195,0.0,0.0,14212.679751468195,5.0
2024-09-05,Araucanía,Electrónica,E-commerce,2,62455.86528837886,Transferencia,3872,124911.73057675772,7.7490833748224075,9679.51414732649,115232.21642943122,1.0
2024-08-26,Biobío,Ropa,Tienda Física,8,144753.56087228618,Efectivo,1628,1158028.4869782894,12.167977166993706,140908.64188280096,1017119.8450954885,1.0
2024-08-16,Metropolitana,Electrónica,Telefónico,1,83152.22679526747,Tarjeta Débito,4066,83152.22679526747,0.0,0.0,83152.22679526747,3.0
2024-03-07,Biobío,Deportes,Tienda Física,3,46742.52798355246,Efectivo,3679,140227.5839506574,10.949160209188715,15353.742824232082,124873.84112642531,1.0
2024-02-20,Metropolitana,Ropa,Telefónico,2,22439.289653647993,Tarjeta Débito,2170,44878.579307295986,0.0,0.0,44878.579307295986,3.0
2024-04-06,Valparaíso,Electrónica,Tienda Física,5,107011.60932632191,Efectivo,1326,535058.0466316096,8.248241097485547,44132.8776976718,490925.16893393773,1.0
2024-04-01,Antofagasta,Ropa,E-commerce,4,98504.12629731039,Tarjeta Crédito,2438,394016.50518924155,5.253714880423156,20700.50376445046,373316.0014247911,1.0
2024-09-20,Metropolitana,Alimentos,E-commerce,7,59221.11347254732,Transferencia,3257,414547.7943078312,12.501502812985176,51824.704166561525,362723.09014126967,4.0
2024-10-17,Valparaíso,Alimentos,Tienda Física,5,142886.49602054598,Tarjeta Crédito,4367,714432.4801027299,7.147536658250827,51064.32341379316,663368.1566889368,5.0
2024-04-05,Biobío,Electrónica,Tienda Física,8,8219.407883238297,Efectivo,2421,65755.26306590637,0.0,0.0,65755.26306590637,1.0
2024-03-28,Antofagasta,Alimentos,Tienda Física,4,49039.95848661474,Efectivo,2126,196159.83394645897,13.344737434626284,26177.014792353864,169982.8191541051,4.0
2024-03-18,Biobío,Alimentos,Telefónico,6,138555.0755134393,Tarjeta Débito,3683,831330.4530806359,9.20290260054255,76506.53188566,754823.9211949758,4.0
2024-10-14,Metropolitana,Electrónica,E-commerce,4,51535.63855631885,Efectivo,2780,206142.5542252754,10.770774426317654,22203.149512253967,183939.40471302145,1.0
2024-04-29,Biobío,Electrónica,E-commerce,2,41576.66090899971,Efectivo,2531,83153.32181799941,0.2198582081072742,182.8194033307286,82970.50241466869,5.0
2024-10-28,Metropolitana,Ropa,E-commerce,1,82461.95944003086,Efectivo,2914,82461.95944003086,4.1829688956547555,3449.358114123931,79012.60132590693,2.0
2024-06-13,Biobío,Electrónica,E-commerce,1,124451.253738478,Tarjeta Crédito,3915,124451.253738478,13.72948730409002,17086.519081805192,107364.73465667281,4.0
2024-06-30,Antofagasta,Alimentos,Tienda Física,8,19956.28032736235,Tarjeta Débito,2232,159650.2426188988,13.636230009199533,21770.27429375814,137879.96832514065,2.0
2024-08-10,Biobío,Hogar,Tienda Física,4,141738.00289863173,Tarjeta Crédito,2956,566952.0115945269,8.715195752435733,49410.97763283515,517541.0339616918,3.0
2024-11-06,Araucanía,Deportes,E-commerce,5,120285.56777126879,Tarjeta Débito,3475,601427.838856344,7.088888927148432,42634.55147347548,558793.2873828685,4.0
2024-01-07,Metropolitana,Ropa,Tienda Física,8,31281.287054975033,Tarjeta Crédito,1392,250250.29643980027,12.751460777285946,31910.568395562936,218339.72804423733,4.0
2024-11-25,Biobío,Electrónica,Tienda Física,7,108241.15437373359,Efectivo,1825,757688.0806161352,9.33080203602131,70698.37485282113,686989.705763314,5.0
2024-09-19,Araucanía,Electrónica,Tienda Física,8,60819.01478244579,Tarjeta Crédito,3963,486552.1182595663,6.920419935590041,33671.44978907066,452880.6684704957,4.0
2024-06-09,Metropolitana,Ropa,Tienda Física,8,63332.72832106621,Tarjeta Crédito,4180,506661.8265685297,14.044253423171503,71156.87092175399,435504.9556467757,1.0
2024-05-30,Araucanía,Alimentos,E-commerce,6,118577.06340363562,Tarjeta Débito,2912,711462.3804218137,6.981041942410874,49667.487181721626,661794.8932400921,1.0
2024-03-25,Metropolitana,Alimentos,Tienda Física,2,144603.79715720617,Tarjeta Débito,3395,289207.59431441233,5.258071681912311,15206.742618585953,274000.8516958264,2.0
2024-05-26,Biobío,Hogar,E-commerce,6,23365.10156284312,Tarjeta Crédito,1049,140190.60937705872,5.2027997376742,7293.836656913473,132896.77272014524,3.0
2024-04-21,Araucanía,Electrónica,Tienda Física,1,65991.38434742882,Tarjeta Débito,3963,65991.38434742882,0.0,0.0,65991.38434742882,2.0
2024-02-05,Biobío,Electrónica,Tienda Física,1,74736.53317222401,Tarjeta Débito,4176,74736.53317222401,0.0,0.0,74736.53317222401,1.0
2024-10-11,Metropolitana,Ropa,Tienda Física,3,59565.21345847465,Tarjeta Débito,4491,178695.64037542394,11.223153564542642,20055.286132476693,158640.35424294724,2.0
2024-07-06,Biobío,Electrónica,E-commerce,3,57662.42293885263,Transferencia,2396,172987.2688165579,11.616750607175304,20095.499600583462,152891.76921597443,1.0
2024-03-22,Valparaíso,Hogar,E-commerce,5,12578.9567964315,Tarjeta Débito,2050,62894.783982157496,1.2437163314559112,782.2327000200092,62112.55128213749,2.0
2024-01-02,Antofagasta,Ropa,Telefónico,1,104403.09998158038,Transferencia,4015,104403.09998158038,8.11041705056984,8467.526822229573,95935.57315935081,5.0
2024-10-29,Valparaíso,Deportes,E-commerce,6,68251.09048240658,Transferencia,1799,409506.5428944395,8.200109892470634,33579.98653420143,375926.55636023806,3.0
2024-07-15,Metropolitana,Hogar,E-commerce,7,33245.10138336938,Tarjeta Débito,2792,232715.70968358565,8.394939150599427,19536.342221822633,213179.36746176303,2.0
2024-01-11,Araucanía,Electrónica,E-commerce,3,123324.85783379992,Tarjeta Crédito,4344,369974.5735013998,11.801585467588787,43662.865500114785,326311.708001285,1.0
2024-08-21,Valparaíso,Ropa,Telefónico,4,121371.30848198605,Tarjeta Débito,4064,485485.2339279442,5.581337910268286,27096.571409975022,458388.6625179692,1.0
2024-07-13,Biobío,Ropa,E-commerce,3,75526.7860728896,Efectivo,3696,226580.3582186688,14.291163526913257,32380.9695128958,194199.38870577302,4.0
2024-04-28,Biobío,Hogar,Tienda Física,1,48275.345866425276,Tarjeta Crédito,2363,48275.345866425276,0.0,0.0,48275.345866425276,3.0
2024-01-20,Antofagasta,Deportes,E-commerce,8,97523.4452404856,Transferencia,3348,780187.5619238848,7.225210441774465,56370.19318955014,723817.3687343346,1.0
2024-09-17,Biobío,Alimentos,E-commerce,2,46782.05968772344,Transferencia,4551,93564.11937544688,2.161135377455211,2022.0472844272083,91542.07209101967,4.0
2024-10-19,Valparaíso,Electrónica,E-commerce,1,39221.149896938245,Tarjeta Crédito,4905,39221.149896938245,3.339668677278712,1309.8564579765784,37911.293438961664,5.0
2024-09-12,Metropolitana,Electrónica,Tienda Física,8,110924.62483381736,Tarjeta Crédito,4615,887396.9986705389,14.996732052420922,133080.55013184596,754316.4485386929,4.0
2024-08-09,Metropolitana,Ropa,E-commerce,7,10847.159759537852,Tarjeta Débito,4628,75930.11831676496,2.1470939342612665,1630.2909646566634,74299.82735210829,4.0
2024-08-13,Metropolitana,Alimentos,Telefónico,7,18741.428300016123,Transferencia,4336,131189.99810011286,6.71522693787187,8809.706092212375,122380.29200790048,4.0
2024-02-22,Metropolitana,Electrónica,Tienda Física,4,5984.285233420518,Efectivo,2565,23937.140933682073,0.0,0.0,23937.140933682073,4.0
2024-12-20,Biobío,Ropa,E-commerce,9,27176.76203893679,Tarjeta Débito,4667,244590.8583504311,12.715464573123775,31100.863942648422,213489.99440778268,3.0
2024-12-07,Araucanía,Ropa,Tienda Física,6,15003.551263016621,Tarjeta Crédito,3213,90021.30757809973,0.0,0.0,90021.30757809973,1.0
2024-12-29,Valparaíso,Electrónica,Tienda Física,2,149391.3433280882,Transferencia,3363,298782.6866561764,7.234125449296251,21614.314373485533,277168.3722826909,3.0
2024-10-06,Araucanía,Ropa,Tienda Física,1,46877.44564334299,Tarjeta Crédito,1000,46877.44564334299,0.0,0.0,46877.44564334299,1.0
2024-03-21,Antofagasta,Deportes,Tienda Física,1,26643.861837040855,Tarjeta Crédito,2019,26643.861837040855,0.0,0.0,26643.861837040855,3.0
2024-07-20,Araucanía,Electrónica,E-commerce,9,39944.4574094081,Tarjeta Crédito,4832,359500.11668467295,5.80846801643254,20881.44929666689,338618.66738800606,3.0
2024-06-06,Biobío,Hogar,Tienda Física,4,140738.20787331954,Tarjeta Débito,2284,562952.8314932782,13.749333243506488,77402.26080576635,485550.5706875118,2.0
2024-04-29,Valparaíso,Hogar,Tienda Física,5,80423.23233853737,Efectivo,1062,402116.16169268684,13.587512591908919,54637.58410409465,347478.5775885922,5.0
2024-02-28,Valparaíso,Alimentos,Tienda Física,3,57898.62396463925,Efectivo,3530,173695.87189391773,9.035703924496014,15694.644713406293,158001.22718051143,5.0
2024-08-02,Metropolitana,Deportes,Tienda Física,4,131641.7613968368,Transferencia,4747,526567.0455873472,12.023961425404268,63314.21844031354,463252.8271470337,2.0
2024-05-07,Valparaíso,Hogar,Tienda Física,8,62273.58922960971,Tarjeta Crédito,4392,498188.71383687767,10.570659326839172,52661.83174445802,445526.88209241966,2.0
2024-08-11,Antofagasta,Alimentos,E-commerce,4,53576.24264386589,Efectivo,2869,214304.97057546355,13.529561136737488,28994.522013074627,185310.44856238892,3.0
2024-07-27,Araucanía,Ropa,Tienda Física,9,35055.965769711656,Tarjeta Crédito,4272,315503.6919274049,8.150559693186544,25715.316744750515,289788.37518265436,2.0
2024-04-24,Metropolitana,Ropa,E-commerce,9,59780.53946686467,Transferencia,3269,538024.8552017821,10.236723999989852,55076.11947835148,482948.7357234306,1.0
2024-07-27,Valparaíso,Hogar,E-commerce,6,50919.231622454274,Tarjeta Crédito,1151,305515.38973472564,9.853723712045504,30104.642402238893,275410.74733248673,3.0
2024-01-14,Araucanía,Electrónica,Tienda Física,2,103209.07409823044,Efectivo,1643,206418.14819646088,8.539058262568588,17626.165939010967,188791.9822574499,2.0
2024-01-09,Metropolitana,Hogar,E-commerce,7,46989.49217725543,Tarjeta Crédito,1625,328926.445240788,13.914550645563722,45768.63680968187,283157.8084311061,2.0
2024-02-09,Valparaíso,Ropa,Tienda Física,9,88693.96323127141,Efectivo,4533,798245.6690814426,6.658779246625355,53153.416949880804,745092.2521315619,3.0
2024-08-24,Araucanía,Electrónica,Tienda Física,6,14554.363929636042,Transferencia,1216,87326.18357781625,0.0,0.0,87326.18357781625,4.0
2024-10-07,Valparaíso,Deportes,Tienda Física,3,32736.927720994583,Tarjeta Crédito,1195,98210.78316298375,0.0,0.0,98210.78316298375,5.0
2024-12-24,Metropolitana,Electrónica,Tienda Física,7,64073.76438364557,Efectivo,4864,448516.350685519,6.495086395206961,29131.524473653888,419384.8262118651,3.0
2024-07-19,Valparaíso,Electrónica,E-commerce,5,140857.64181676085,Transferencia,4273,704288.2090838043,,75845.46879777324,628442.740286031,2.0
2024-09-02,Araucanía,Ropa,E-commerce,1,59701.53792877583,Tarjeta Crédito,4042,59701.53792877583,2.206439013999717,1317.2780248183485,58384.259903957485,4.0
2024-10-04,Biobío,Alimentos,Tienda Física,3,101290.74757397594,Transferencia,2014,303872.2427219278,11.57494229984942,35173.03676032152,268699.2059616063,2.0
2024-08-22,Metropolitana,Electrónica,E-commerce,5,41987.64725110273,Efectivo,3694,209938.23625551365,6.946192543245652,14582.71411220193,195355.5221433117,2.0
2024-01-04,Valparaíso,Hogar,Tienda Física,7,23419.8685161186,Tarjeta Crédito,4305,163939.0796128302,8.907174422546241,14602.339767831729,149336.73984499846,4.0
2024-06-02,Valparaíso,Deportes,E-commerce,3,13487.807011607269,Tarjeta Crédito,4212,40463.421034821804,0.3281399766787019,132.77666034706922,40330.64437447474,1.0
2024-01-29,Biobío,Hogar,Tienda Física,6,49284.95728869895,Tarjeta Crédito,3755,295709.7437321937,14.465638429787438,42776.302329950166,252933.44140224357,4.0
2024-04-18,Araucanía,Hogar,Tienda Física,5,27860.848885551655,Transferencia,2521,139304.24442775827,7.46617422690674,10400.697594452457,128903.54683330581,5.0
2024-04-07,Metropolitana,Alimentos,Tienda Física,1,30231.51496233801,Transferencia,2578,30231.51496233801,0.0,0.0,30231.51496233801,5.0
2024-08-02,Antofagasta,Electrónica,Tienda Física,6,115310.09971610775,Efectivo,2080,691860.5982966465,11.683607021173941,80834.27343932303,611026.3248573234,2.0
2024-10-19,Metropolitana,Ropa,E-commerce,8,7296.5202870067615,Tarjeta Débito,2527,58372.16229605409,2.007217746300019,1171.6564005054463,57200.505895548646,1.0
2024-03-15,Valparaíso,Hogar,E-commerce,1,85882.46823163799,Tarjeta Crédito,4213,85882.46823163799,3.8242394660999173,3284.3512445750234,82598.11698706297,5.0
2024-11-21,Metropolitana,Hogar,Tienda Física,2,60021.90018605239,Tarjeta Crédito,1721,120043.80037210479,12.401493936975907,14887.224624862038,105156.57574724275,5.0
2024-05-25,Valparaíso,Hogar,E-commerce,4,78449.74998673935,Efectivo,2607,313798.9999469574,9.481286994651596,29752.18377131764,284046.81617563975,2.0
2024-05-07,Valparaíso,Electrónica,E-commerce,2,86610.38439611743,Tarjeta Crédito,2759,173220.76879223486,14.37525986759583,24900.9356585311,148319.83313370377,4.0
2024-12-06,Valparaíso,Hogar,E-commerce,9,50438.31569630534,Transferencia,2562,453944.8412667481,12.366567352187905,56137.39453703488,397807.44672971324,3.0
2024-02-11,Metropolitana,Electrónica,Tienda Física,8,47790.784726721366,Transferencia,1639,382326.2778137709,9.579245798608978,36623.97390445374,345702.3039093172,
2024-12-21,Biobío,Alimentos,Tienda Física,8,111343.26815356132,Tarjeta Crédito,3153,890746.1452284906,10.69335201776094,95250.62089391859,795495.524334572,2.0
2024-02-10,Metropolitana,Hogar,Telefónico,4,131335.16327756777,Tarjeta Crédito,1164,525340.6531102711,11.926134434251008,62652.832527703176,462687.8205825679,1.0
2024-02-03,Araucanía,Hogar,E-commerce,5,32924.336706486545,Transferencia,1214,164621.6835324327,10.921901804292183,17979.818623984935,146641.86490844778,5.0
2024-01-17,Antofagasta,Alimentos,Tienda Física,4,19154.7202775966,Tarjeta Crédito,2094,76618.8811103864,0.0,0.0,76618.8811103864,2.0
2024-06-13,Metropolitana,Ropa,Tienda Física,9,135180.39192684376,Transferencia,4787,1216623.5273415938,13.786975838260759,167735.5917571813,1048887.9355844124,4.0
2024-06-01,Valparaíso,Electrónica,Tienda Física,2,55734.8422288728,Tarjeta Débito,4736,111469.6844577456,8.568886622804012,9551.710879981605,101917.973577764,3.0
2024-03-16,Valparaíso,Deportes,E-commerce,8,84941.02164610806,Tarjeta Débito,4650,679528.1731688645,7.998857400558049,54354.48956839462,625173.6836004698,1.0
2024-03-27,Metropolitana,Electrónica,E-commerce,2,57133.755955400506,Tarjeta Crédito,1089,114267.51191080101,7.138388894952643,8156.859380779307,106110.6525300217,4.0
2024-04-26,Valparaíso,Electrónica,Tienda Física,1,23241.33877017744,Tarjeta Crédito,2795,23241.33877017744,0.0,0.0,23241.33877017744,5.0
2024-12-27,Araucanía,Alimentos,E-commerce,3,90453.08851742056,Tarjeta Crédito,3921,271359.26555226167,5.377829680645951,14593.239124052392,256766.02642820927,2.0
